student_id,study_time_hours,attendance_percent,sleep_hours,previous_grade,final_exam_score,final_grade,final_grade_num,gender_Female,gender_Male,internet_access_No,internet_access_Yes,extracurricular_activities_No,extracurricular_activities_Yes,part_time_job_No,part_time_job_Yes,parental_education_Bachelors,parental_education_High School,parental_education_Masters,parental_education_Not specified,parental_education_PhD,parental_education_temp
732,3.4,75.1,5.9,70.1,85.0,B,4,False,True,True,False,True,False,True,False,True,False,False,False,False,Bachelors
733,3.8,59.4,8.1,74.6,74.3,C,3,False,True,True,False,True,False,True,False,False,False,False,True,False,Not specified
734,5.1,83.1,8.8,86.3,99.6,A,5,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
735,5.2,100.0,6.2,68.2,79.8,C,3,True,False,False,True,True,False,False,True,False,False,False,True,False,Not specified
736,5.3,92.8,6.1,62.1,91.3,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
737,4.5,84.8,7.4,80.5,95.0,A,5,True,False,True,False,False,True,True,False,False,True,False,False,False,High School
738,1.8,82.4,6.4,70.9,66.6,D,2,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
739,6.0,85.2,6.6,72.2,93.1,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
740,1.8,90.5,7.7,60.0,81.8,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
741,4.0,73.2,4.5,49.4,62.9,D,2,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
742,2.4,96.1,8.4,72.8,94.0,A,5,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
743,3.4,92.2,6.9,80.9,85.0,B,4,True,False,False,True,True,False,False,True,True,False,False,False,False,Bachelors
744,4.0,92.2,6.3,67.3,82.4,B,4,False,True,False,True,True,False,False,True,True,False,False,False,False,Bachelors
745,4.0,89.4,6.7,87.2,89.5,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
746,4.1,85.2,6.8,61.6,83.3,B,4,True,False,False,True,True,False,False,True,True,False,False,False,False,Bachelors
747,5.9,91.7,4.7,57.3,100.0,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
748,4.2,90.9,8.6,69.2,92.4,A,5,False,True,True,False,False,True,True,False,False,False,False,True,False,Not specified
749,3.1,81.5,6.8,69.0,77.0,C,3,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
750,4.9,79.3,7.3,79.2,95.1,A,5,True,False,True,False,True,False,True,False,False,False,False,True,False,Not specified
751,5.3,86.0,7.9,60.7,88.8,B,4,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
752,1.7,100.0,5.6,86.4,93.2,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
753,4.4,72.6,7.4,93.6,96.4,A,5,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
754,4.6,70.3,6.5,69.5,67.2,D,2,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
755,3.1,86.6,7.8,85.0,84.6,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
756,5.6,85.5,4.2,57.3,89.8,B,4,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
757,3.3,86.7,6.7,82.9,90.3,A,5,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
758,3.7,87.4,6.1,82.6,82.5,B,4,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
759,3.2,82.8,7.3,80.4,84.5,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
760,3.5,99.9,7.4,69.8,72.1,C,3,False,True,True,False,False,True,False,True,True,False,False,False,False,Bachelors
761,1.9,69.0,6.0,34.5,53.2,F,1,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
762,1.3,76.7,5.9,62.3,74.0,C,3,True,False,True,False,False,True,False,True,False,False,True,False,False,Masters
763,5.9,84.0,6.7,62.5,96.8,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
764,2.2,68.6,5.7,58.3,81.2,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
765,2.0,83.2,7.8,71.5,85.4,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
766,0.5,100.0,6.4,65.0,81.1,B,4,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
767,2.5,85.2,3.3,60.1,83.9,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
768,1.5,87.3,6.4,57.3,71.2,C,3,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
769,6.0,72.4,5.6,61.4,85.5,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
770,5.0,78.8,4.8,83.5,98.4,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
771,2.5,81.2,5.3,62.1,82.6,B,4,False,True,False,True,True,False,True,False,False,False,False,True,False,Not specified
772,6.9,81.8,6.9,63.8,91.6,A,5,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
773,5.0,97.8,8.4,64.5,91.3,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
774,3.0,90.6,7.2,74.1,84.3,B,4,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
775,0.5,73.9,6.1,75.5,74.6,C,3,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
776,6.9,87.5,7.3,33.5,88.6,B,4,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
777,1.4,90.0,6.2,82.3,73.6,C,3,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
778,1.0,96.4,6.0,87.2,95.8,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
779,5.0,100.0,5.4,57.4,87.1,B,4,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
780,7.2,74.8,4.7,58.3,89.9,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
781,5.6,76.9,6.3,64.6,79.1,C,3,False,True,True,False,False,True,True,False,True,False,False,False,False,Bachelors
782,4.3,72.4,7.0,60.9,97.6,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
783,4.4,82.7,6.7,72.7,90.3,A,5,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
784,4.8,89.7,6.3,46.6,78.1,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
785,4.6,94.9,5.7,56.6,92.6,A,5,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
786,3.9,84.2,7.5,88.5,97.0,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
787,3.7,81.8,5.2,58.9,77.0,C,3,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
788,3.4,86.5,7.7,84.9,96.8,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
789,2.4,76.6,5.6,74.3,72.1,C,3,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
790,3.1,100.0,5.9,48.3,75.4,C,3,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
791,1.0,68.9,5.0,77.6,57.6,F,1,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
792,3.4,86.8,6.2,68.6,67.6,D,2,True,False,True,False,True,False,False,True,False,True,False,False,False,High School
793,2.0,100.0,8.0,64.5,91.2,A,5,False,True,False,True,False,True,False,True,False,False,True,False,False,Masters
794,1.8,85.1,7.4,72.9,86.8,B,4,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
795,3.8,83.1,8.0,75.7,89.5,B,4,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
796,5.6,81.4,7.4,78.5,100.0,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
797,4.9,83.2,5.5,84.1,93.4,A,5,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
798,1.1,98.7,6.4,74.9,78.7,C,3,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
799,2.0,62.9,5.9,53.5,60.8,D,2,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
800,4.9,100.0,8.4,64.3,96.1,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
801,2.0,70.8,5.4,100.0,83.0,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
802,3.2,82.3,7.9,78.7,94.0,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
803,4.3,80.7,7.9,98.4,100.0,A,5,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
804,2.0,90.9,9.0,86.7,94.6,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
805,3.7,69.0,6.3,72.9,87.7,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
806,1.5,89.6,7.7,73.6,82.1,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
807,2.6,100.0,9.5,69.6,80.1,B,4,True,False,False,True,True,False,False,True,False,False,True,False,False,Masters
808,4.0,71.4,6.1,49.1,57.8,F,1,False,True,True,False,False,True,False,True,False,True,False,False,False,High School
809,1.1,86.9,5.0,70.2,74.3,C,3,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
810,4.2,78.4,4.5,84.5,82.5,B,4,False,True,True,False,True,False,True,False,False,True,False,False,False,High School
811,3.5,89.3,7.7,62.8,85.9,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
812,4.3,85.2,4.5,74.9,88.4,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
813,3.8,78.6,6.4,80.2,100.0,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
814,5.5,89.9,7.3,59.1,75.6,C,3,True,False,True,False,True,False,False,True,False,True,False,False,False,High School
815,3.7,100.0,7.0,64.6,78.0,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
816,2.9,83.1,7.3,57.8,80.0,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
817,3.7,92.2,7.1,60.1,80.2,B,4,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
818,4.3,72.1,8.3,54.5,82.2,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
819,3.6,75.4,5.7,59.2,79.6,C,3,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
820,3.6,89.7,6.0,87.0,96.3,A,5,False,True,True,False,False,True,True,False,False,False,False,True,False,Not specified
821,2.4,99.8,5.9,59.0,65.4,D,2,False,True,True,False,True,False,True,False,False,False,False,True,False,Not specified
822,2.5,88.6,7.8,71.5,79.9,C,3,True,False,False,True,True,False,True,False,False,False,False,False,True,PhD
823,1.4,81.9,7.9,64.0,71.6,C,3,True,False,True,False,False,True,True,False,True,False,False,False,False,Bachelors
824,6.1,85.0,7.3,84.1,100.0,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
825,1.6,72.5,8.2,85.7,93.9,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
826,2.5,91.0,5.4,80.4,87.5,B,4,True,False,False,True,True,False,False,True,True,False,False,False,False,Bachelors
827,2.4,93.8,8.8,73.7,86.3,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
828,4.8,80.5,8.6,67.2,77.6,C,3,True,False,True,False,False,True,False,True,True,False,False,False,False,Bachelors
829,3.1,80.3,7.7,55.7,70.2,C,3,False,True,False,True,True,False,False,True,False,False,True,False,False,Masters
830,5.4,87.7,8.9,93.3,100.0,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
831,2.5,80.6,4.8,60.9,73.5,C,3,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
832,3.9,84.3,6.2,78.0,91.2,A,5,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
833,2.2,100.0,5.9,82.7,78.1,C,3,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
834,6.7,82.5,7.7,63.3,89.0,B,4,True,False,True,False,True,False,True,False,True,False,False,False,False,Bachelors
835,1.7,81.4,5.5,82.5,82.0,B,4,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
836,4.0,78.5,7.7,79.2,89.5,B,4,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
837,4.5,92.4,8.4,90.7,100.0,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
838,4.1,83.2,7.6,64.4,88.7,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
839,3.2,78.5,7.1,54.6,86.0,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
840,3.3,98.2,5.6,63.9,82.9,B,4,False,True,False,True,True,False,False,True,False,False,False,False,True,PhD
841,3.6,99.2,5.8,72.5,88.6,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
842,3.3,79.0,8.3,70.7,79.2,C,3,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
843,4.9,66.3,7.7,65.3,85.1,B,4,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
844,6.8,95.1,6.8,47.1,80.2,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
845,2.7,78.2,6.3,75.6,80.2,B,4,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
846,1.4,92.9,4.4,93.7,80.3,B,4,False,True,False,True,True,False,False,True,True,False,False,False,False,Bachelors
847,3.4,65.3,5.5,75.6,69.8,D,2,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
848,7.4,93.9,9.1,77.3,100.0,A,5,True,False,True,False,True,False,True,False,False,True,False,False,False,High School
849,2.3,72.9,5.3,76.9,80.8,B,4,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
850,6.0,92.3,7.0,74.8,100.0,A,5,True,False,False,True,False,True,False,True,False,False,False,True,False,Not specified
851,6.0,85.1,8.0,81.2,99.5,A,5,False,True,False,True,True,False,False,True,True,False,False,False,False,Bachelors
852,2.7,75.5,5.3,74.7,80.7,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
853,4.4,80.9,7.0,66.2,86.6,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
854,5.9,91.9,7.9,60.4,98.8,A,5,False,True,True,False,False,True,True,False,False,False,True,False,False,Masters
855,2.9,86.1,6.8,67.0,81.9,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
856,3.2,90.8,10.0,73.8,79.0,C,3,False,True,False,True,True,False,False,True,False,False,False,False,True,PhD
857,2.6,100.0,4.8,66.2,91.7,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
858,2.0,69.4,8.1,73.8,78.8,C,3,False,True,False,True,False,True,True,False,False,False,False,False,True,PhD
859,2.5,100.0,6.6,75.3,84.8,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
860,1.7,86.0,7.7,80.0,66.5,D,2,False,True,True,False,True,False,False,True,False,True,False,False,False,High School
861,3.6,76.0,7.3,85.4,91.1,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
862,2.3,71.7,5.9,70.9,74.2,C,3,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
863,3.9,83.1,7.1,54.3,86.3,B,4,True,False,False,True,True,False,False,True,False,False,False,True,False,Not specified
864,1.2,94.2,4.6,65.9,71.2,C,3,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
865,4.0,83.7,7.5,70.5,83.5,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
866,4.8,100.0,7.2,48.0,89.8,B,4,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
867,0.5,70.5,7.6,86.7,80.3,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
868,4.1,84.9,8.1,71.7,91.6,A,5,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
869,5.3,72.5,7.2,74.6,95.8,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
870,1.7,88.6,7.0,86.4,84.4,B,4,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
871,6.0,93.9,5.7,62.4,96.1,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
872,4.1,80.8,5.9,76.9,92.6,A,5,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
873,2.4,59.0,8.2,68.7,75.5,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
874,3.4,87.0,8.5,67.8,85.1,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
875,4.3,89.4,6.5,60.7,93.8,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
876,3.6,89.0,6.9,90.0,81.4,B,4,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
877,4.3,97.4,5.7,65.5,98.8,A,5,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
878,2.1,74.3,8.2,78.4,65.4,D,2,True,False,True,False,False,True,True,False,False,True,False,False,False,High School
879,3.8,91.8,7.6,47.5,77.6,C,3,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
880,1.4,96.9,9.1,84.2,85.6,B,4,False,True,False,True,False,True,False,True,False,False,True,False,False,Masters
881,3.3,67.2,5.7,82.6,81.4,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
882,2.1,88.2,6.3,71.2,85.4,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
883,2.4,80.0,7.1,67.3,71.9,C,3,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
884,5.4,84.2,7.6,74.8,94.4,A,5,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
885,5.1,88.5,6.5,97.5,100.0,A,5,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
886,4.4,80.1,5.8,48.8,77.1,C,3,False,True,False,True,False,True,False,True,False,False,True,False,False,Masters
887,1.9,78.2,7.9,79.4,76.8,C,3,False,True,False,True,True,False,False,True,False,False,False,False,True,PhD
888,3.0,85.3,7.7,59.1,79.8,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
889,5.3,74.1,5.7,69.8,82.2,B,4,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
890,3.7,74.1,8.4,67.0,77.4,C,3,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
891,7.0,91.8,8.2,64.9,100.0,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
892,4.1,73.5,7.0,69.9,87.2,B,4,False,True,False,True,False,True,False,True,False,False,True,False,False,Masters
893,3.8,91.7,6.9,56.4,76.4,C,3,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
894,3.0,89.6,7.5,82.4,79.6,C,3,False,True,True,False,True,False,True,False,False,False,False,True,False,Not specified
895,3.7,67.7,5.8,48.5,71.4,C,3,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
896,3.3,78.2,6.8,76.5,80.8,B,4,True,False,False,True,True,False,False,True,False,False,False,True,False,Not specified
897,4.6,96.9,4.2,66.1,91.1,A,5,True,False,False,True,True,False,False,True,False,False,True,False,False,Masters
898,4.9,75.2,7.9,55.9,78.8,C,3,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
899,2.3,80.4,4.9,72.4,66.7,D,2,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
900,1.5,89.6,8.6,51.3,68.8,D,2,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
901,0.7,92.8,6.4,70.5,69.9,D,2,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
902,4.3,82.5,6.5,52.9,80.7,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
903,1.8,79.0,6.0,75.5,73.3,C,3,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
904,0.5,99.2,6.5,58.9,68.8,D,2,False,True,True,False,False,True,False,True,False,False,False,True,False,Not specified
905,4.1,100.0,8.5,64.6,90.8,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
906,7.2,94.8,3.8,73.5,100.0,A,5,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
907,3.5,85.9,8.3,60.7,85.0,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
908,4.8,76.9,7.2,69.3,86.0,B,4,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
909,3.6,76.7,5.4,51.8,73.1,C,3,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
910,3.4,90.2,5.5,77.6,87.6,B,4,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
911,4.9,89.2,8.8,91.2,96.5,A,5,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
912,3.1,99.0,5.7,100.0,100.0,A,5,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
913,3.9,91.5,5.4,71.1,82.1,B,4,False,True,True,False,False,True,True,False,True,False,False,False,False,Bachelors
914,4.0,70.0,8.2,79.5,80.3,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
915,2.5,95.5,7.2,48.6,76.9,C,3,True,False,False,True,True,False,True,False,False,False,False,True,False,Not specified
916,5.0,75.0,5.7,88.0,81.7,B,4,True,False,True,False,False,True,False,True,True,False,False,False,False,Bachelors
917,3.2,81.2,7.1,79.3,88.1,B,4,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
918,2.4,87.5,5.6,64.2,88.1,B,4,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
919,4.3,100.0,8.1,84.8,97.3,A,5,True,False,False,True,False,True,True,False,False,False,False,False,True,PhD
920,2.2,100.0,8.1,66.9,83.4,B,4,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
921,3.5,91.1,7.4,64.5,72.8,C,3,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
922,3.5,83.2,7.2,75.7,90.5,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
923,5.1,90.3,8.9,57.2,83.8,B,4,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
924,4.2,93.9,6.8,82.3,93.1,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
925,3.5,81.8,5.4,57.3,71.2,C,3,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
926,4.7,100.0,7.3,57.4,95.3,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
927,5.6,87.3,9.3,59.1,99.6,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
928,4.3,90.0,5.6,79.1,92.4,A,5,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
929,3.5,91.7,6.4,62.6,75.4,C,3,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
930,1.5,89.2,7.3,53.8,80.8,B,4,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
931,1.9,93.4,6.7,62.7,72.9,C,3,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
932,3.0,78.8,5.6,69.6,63.7,D,2,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
933,2.6,79.4,8.1,55.8,75.3,C,3,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
934,3.2,74.0,9.6,56.2,71.7,C,3,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
935,3.6,89.4,7.0,95.3,100.0,A,5,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
936,4.3,92.8,5.7,59.7,83.3,B,4,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
937,3.4,89.6,4.9,66.1,85.6,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
938,4.2,100.0,7.1,65.6,93.1,A,5,False,True,True,False,False,True,False,True,False,False,False,False,True,PhD
939,3.6,84.9,8.1,64.9,77.3,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
940,0.5,91.7,7.4,77.5,74.8,C,3,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
941,2.1,74.1,6.8,81.4,76.7,C,3,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
942,3.3,81.1,6.1,66.3,85.3,B,4,False,True,True,False,False,True,True,False,True,False,False,False,False,Bachelors
943,1.7,92.0,5.5,55.2,68.6,D,2,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
944,4.4,93.5,7.8,85.3,96.4,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
945,5.8,82.1,7.9,68.9,95.7,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
946,5.3,84.3,4.9,90.8,96.1,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
947,3.2,69.8,8.7,43.1,70.4,C,3,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
948,5.7,81.4,7.5,72.3,85.8,B,4,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
949,3.7,93.9,8.5,93.0,100.0,A,5,True,False,True,False,True,False,True,False,False,True,False,False,False,High School
950,3.0,90.8,5.2,65.8,65.8,D,2,False,True,True,False,False,True,False,True,True,False,False,False,False,Bachelors
951,2.6,90.0,5.2,67.3,72.4,C,3,False,True,True,False,True,False,True,False,False,False,False,True,False,Not specified
952,3.0,85.5,6.6,73.5,83.6,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
953,2.9,85.1,7.4,63.3,89.5,B,4,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
954,3.8,78.4,9.0,66.3,77.9,C,3,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
955,3.7,92.0,7.6,65.9,100.0,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
956,3.5,89.2,6.5,62.5,88.3,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
957,4.2,89.9,5.6,84.7,93.5,A,5,True,False,False,True,True,False,False,True,False,False,True,False,False,Masters
958,5.3,79.7,8.3,75.5,89.0,B,4,False,True,False,True,True,False,True,False,False,False,False,False,True,PhD
959,4.9,63.5,5.6,73.0,87.6,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
960,1.3,96.0,8.8,79.7,80.5,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
961,0.5,80.2,6.5,66.8,75.4,C,3,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
962,4.9,76.4,8.7,60.7,80.7,B,4,False,True,False,True,True,False,True,False,False,False,False,True,False,Not specified
963,1.4,91.9,7.6,62.8,73.0,C,3,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
964,3.2,81.1,6.6,70.0,78.4,C,3,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
965,1.7,95.6,6.2,57.3,69.5,D,2,False,True,False,True,False,True,True,False,False,False,False,False,True,PhD
966,0.8,91.2,6.4,64.0,76.2,C,3,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
967,4.3,91.8,7.3,63.8,90.0,A,5,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
968,4.6,71.3,6.9,95.5,100.0,A,5,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
969,2.6,97.1,6.1,36.7,60.0,D,2,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
970,0.5,87.6,6.6,67.8,78.3,C,3,False,True,False,True,False,True,True,False,False,False,False,False,True,PhD
971,2.7,81.3,6.9,90.7,100.0,A,5,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
972,4.1,86.4,4.2,71.5,75.6,C,3,False,True,True,False,False,True,False,True,False,False,True,False,False,Masters
973,1.3,67.2,7.3,79.0,84.1,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
974,3.8,89.1,5.6,71.2,77.9,C,3,False,True,True,False,False,True,False,True,False,True,False,False,False,High School
975,3.5,74.7,5.4,62.0,67.9,D,2,True,False,False,True,True,False,True,False,False,False,False,True,False,Not specified
